title,url,id
ARCHIBAB Update,http://ancientworldonline.blogspot.com/2013/10/archibab-update.html,"tag:blogger.com,1999:blog-116259103207720939.post-8775604394645076802"
Open Access Journal: Studi Cassinati: Bollettino trimestrale di Studi Storici del Lazio Meridionale,http://ancientworldonline.blogspot.com/2013/10/open-access-hournal-studi-cassinati.html,"tag:blogger.com,1999:blog-116259103207720939.post-1763226022892854636"
Open Access Journal: Recherches Archéologiques Nouvelle Serie,http://ancientworldonline.blogspot.com/2013/10/open-access-journal-recherches.html,"tag:blogger.com,1999:blog-116259103207720939.post-2583452340409885846"
Seals and Sealing in CDLI files,http://ancientworldonline.blogspot.com/2013/10/seals-and-sealing-in-cdli-files.html,"tag:blogger.com,1999:blog-116259103207720939.post-6495929226340314830"
Open Access Journal: Revista del Instituto de Historia Antigua Oriental Dr. Abraham Rosenvasser,http://ancientworldonline.blogspot.com/2013/10/open-access-journal-revista-del.html,"tag:blogger.com,1999:blog-116259103207720939.post-2139418754512205699"
Open Access Journal: Studia Antiqua,http://ancientworldonline.blogspot.com/2011/09/open-access-journal-studia-antiqua.html,"tag:blogger.com,1999:blog-116259103207720939.post-6050535625870770376"
Virtual Exhibitions at The (Hellenic) National Archive of Monuments,http://ancientworldonline.blogspot.com/2012/11/virtual-exhibitions-at-hellenic.html,"tag:blogger.com,1999:blog-116259103207720939.post-5493919010958659972"
ArchIMAGE: Archives graphiques et photographiqes de l'École Française d'Athènes,http://ancientworldonline.blogspot.com/2011/12/archimage-archives-graphiques-et.html,"tag:blogger.com,1999:blog-116259103207720939.post-2252852464406995927"
Open Access Journal: The Bible Translator,http://ancientworldonline.blogspot.com/2013/10/open-access-journal-bible-translator.html,"tag:blogger.com,1999:blog-116259103207720939.post-4063938256024429174"
Open Access Journal: DigSight Newsletter,http://ancientworldonline.blogspot.com/2010/10/open-access-journal-digsight-newsletter.html,"tag:blogger.com,1999:blog-116259103207720939.post-7068874484678243035"
The EEF's list of Digitized Collections of Ancient Egyptian Source Texts,http://ancientworldonline.blogspot.com/2013/10/the-eefs-list-of-digitized-collections.html,"tag:blogger.com,1999:blog-116259103207720939.post-75705886000044350"
Open Access Journal: Journal for Semitics - Tyjdskrif vir Semitistiek,http://ancientworldonline.blogspot.com/2013/10/open-access-journal-journal-for.html,"tag:blogger.com,1999:blog-116259103207720939.post-4783447277104952940"
New Open Access Journal: Journal of Archaeology,http://ancientworldonline.blogspot.com/2013/10/new-open-access-journal-journal-of.html,"tag:blogger.com,1999:blog-116259103207720939.post-420659220598708040"
Open Access Journal: Jahresberichte des Deutschen Archäologischen Instituts,http://ancientworldonline.blogspot.com/2009/10/open-access-journal-jahresberichte-des.html,"tag:blogger.com,1999:blog-116259103207720939.post-834432348754860870"
The Sudan Archaeological Research Society,http://ancientworldonline.blogspot.com/2013/10/the-sudan-archaeological-research.html,"tag:blogger.com,1999:blog-116259103207720939.post-1315711311347857419"
Open Access Journal: Archiv orientální,http://ancientworldonline.blogspot.com/2011/05/open-access-journal-archiv-orientalni.html,"tag:blogger.com,1999:blog-116259103207720939.post-7607095430026599044"
Open Access Journal: TRACCE Rock Art Bulletin,http://ancientworldonline.blogspot.com/2013/10/open-access-journal-tracce-rock-art.html,"tag:blogger.com,1999:blog-116259103207720939.post-7754208946224585958"
Open Access Textbooks and Language Primers,http://ancientworldonline.blogspot.com/2009/09/open-access-textbooks.html,"tag:blogger.com,1999:blog-116259103207720939.post-4558297365381707488"
Measuring and Mapping Space: Geographic Knowledge in Greco-Roman Antiquity,http://ancientworldonline.blogspot.com/2013/10/measuring-and-mapping-space-geographic.html,"tag:blogger.com,1999:blog-116259103207720939.post-3152042801489999226"
CEFAEL: Collections de l'Ecole française d'Athènes en ligne,http://ancientworldonline.blogspot.com/2010/01/cefael-collections-de-lecole-francaise.html,"tag:blogger.com,1999:blog-116259103207720939.post-2477205095372732514"
Current Archaeology in Turkey. Tütkiye'de Yapilan Arkeolojik Arastirmalar,http://ancientworldonline.blogspot.com/2009/12/current-archaeology-in-turkey.html,"tag:blogger.com,1999:blog-116259103207720939.post-4824542454759387873"
Open Access Journal: Caesaraugusta,http://ancientworldonline.blogspot.com/2010/09/open-access-journal-caesaraugusta.html,"tag:blogger.com,1999:blog-116259103207720939.post-4206419451111757327"
Open Access Journal: Notiziario: Scuola Archeologica Italiana ad Atene,http://ancientworldonline.blogspot.com/2010/03/open-access-journal-notiziario-scuola.html,"tag:blogger.com,1999:blog-116259103207720939.post-3997472757292267513"
Open Access Journal: AROURA Reports,http://ancientworldonline.blogspot.com/2013/09/open-access-journal-aroura-reports.html,"tag:blogger.com,1999:blog-116259103207720939.post-87643923718920711"
Open Access Journal: Mirabilia,http://ancientworldonline.blogspot.com/2010/01/open-access-journal-mirabilia.html,"tag:blogger.com,1999:blog-116259103207720939.post-5738004064583748978"
Open Access Journal: Meroitic Newsletter,http://ancientworldonline.blogspot.com/2009/10/open-access-journal-meroitic-newsletter.html,"tag:blogger.com,1999:blog-116259103207720939.post-6588102141201936197"
The Ancient World in JSTOR,http://ancientworldonline.blogspot.com/2009/06/ancient-world-in-jstor.html,"tag:blogger.com,1999:blog-116259103207720939.post-3924012134112894344"
"Rome, le Tibre, le littoral",http://ancientworldonline.blogspot.com/2013/09/rome-le-tibre-le-littoral.html,"tag:blogger.com,1999:blog-116259103207720939.post-6443175261621856532"
Hebrew University Bible Project (HUBP) מפעל המקרא Publications Online,http://ancientworldonline.blogspot.com/2013/09/hebrew-university-bible-project-hubp.html,"tag:blogger.com,1999:blog-116259103207720939.post-4427097774444797309"
Open Access Journal: Acta Terrae Septemcastrensis,http://ancientworldonline.blogspot.com/2009/06/open-access-journal-acta-terrae.html,"tag:blogger.com,1999:blog-116259103207720939.post-2543430142414204096"
Open Access Journal: New Voices In Classical Reception Studies,http://ancientworldonline.blogspot.com/2009/07/open-access-journal-new-voices-in.html,"tag:blogger.com,1999:blog-116259103207720939.post-893054367496361640"
Emergency Red List of Syrian Cultural Objects at Risk,http://ancientworldonline.blogspot.com/2013/09/emergency-red-list-of-syrian-cultural.html,"tag:blogger.com,1999:blog-116259103207720939.post-1262871676221821518"
Open Access Journal: Jahrbuch für Numismatik und Geldgeschichte,http://ancientworldonline.blogspot.com/2013/09/open-access-journal-jahrbuch-fur_25.html,"tag:blogger.com,1999:blog-116259103207720939.post-5028162898818875878"
Open Access Egyptology from Waseda University,http://ancientworldonline.blogspot.com/2010/06/open-access-egyptology-from-waseda.html,"tag:blogger.com,1999:blog-116259103207720939.post-8181040742509460889"
Agitating for Orientalia Online,http://ancientworldonline.blogspot.com/2013/09/agitating-for-orientalia-online.html,"tag:blogger.com,1999:blog-116259103207720939.post-4373939253757255279"
Orientalia: Fouilles et travaux en Égypte et au Soudan,http://ancientworldonline.blogspot.com/2011/08/chroniques-des-fouilles-et-travaux-en.html,"tag:blogger.com,1999:blog-116259103207720939.post-7587422349945675514"
Open Access Journal: TÜBA-KED,http://ancientworldonline.blogspot.com/2011/12/open-access-journal-tuba-ked.html,"tag:blogger.com,1999:blog-116259103207720939.post-9119618154031057776"
Open Access Journal: Africa Romana,http://ancientworldonline.blogspot.com/2012/08/open-access-journal-africa-romana.html,"tag:blogger.com,1999:blog-116259103207720939.post-8113986854088566103"
Pompeii in pictures,http://ancientworldonline.blogspot.com/2013/09/pompeii-in-pictures.html,"tag:blogger.com,1999:blog-116259103207720939.post-3162582390504741442"
Semitic Roots Repository,http://ancientworldonline.blogspot.com/2013/09/semitic-roots-repository.html,"tag:blogger.com,1999:blog-116259103207720939.post-456794387103054790"
Open Access Journal: Λογεῖον: περιοδικό για το αρχαίο θέατρο - Logeion: A Journal of Ancient Theatre,http://ancientworldonline.blogspot.com/2012/01/new-open-access-journal.html,"tag:blogger.com,1999:blog-116259103207720939.post-4156994320832225184"
Socratis et Socraticorum Reliquiae Source,http://ancientworldonline.blogspot.com/2010/08/open-access-socratics.html,"tag:blogger.com,1999:blog-116259103207720939.post-1611516515075755342"
Prosopographia Ptolemaica Online,http://ancientworldonline.blogspot.com/2010/01/prosopographia-ptolemaica.html,"tag:blogger.com,1999:blog-116259103207720939.post-3739001836165425038"
Open Access Journal: SAA Archaeological Record,http://ancientworldonline.blogspot.com/2010/01/open-acces-journal-saa-archaeological.html,"tag:blogger.com,1999:blog-116259103207720939.post-7623371272183624142"
Open Access Journal: MOSAIKON e-Bulletin,http://ancientworldonline.blogspot.com/2011/10/new-ope-access-journal-mosaikon-e.html,"tag:blogger.com,1999:blog-116259103207720939.post-8047049501427469502"
,,"tag:blogger.com,1999:blog-116259103207720939.post-4330009199697377385"
Open Access Journal: Herculaneum Archaeology,http://ancientworldonline.blogspot.com/2011/10/open-access-journal-herculaneum.html,"tag:blogger.com,1999:blog-116259103207720939.post-8012467544801359195"
FRANTIQ: Fédération et Ressources sur l'Antiquité,http://ancientworldonline.blogspot.com/2013/09/frantiq-federation-et-ressources-sur.html,"tag:blogger.com,1999:blog-116259103207720939.post-2583498318495158565"
Bibliographie de l'architecture grecque,http://ancientworldonline.blogspot.com/2013/09/bibliographie-de-larchitecture-grecque.html,"tag:blogger.com,1999:blog-116259103207720939.post-8823095998817827070"
Open Access Journal: Anthropobotanica,http://ancientworldonline.blogspot.com/2013/09/open-access-journal-anthropobotanica.html,"tag:blogger.com,1999:blog-116259103207720939.post-4282236023875384805"
Amphi-Theatrum,http://ancientworldonline.blogspot.com/2013/09/amphi-theatrum.html,"tag:blogger.com,1999:blog-116259103207720939.post-6671523379356328811"
Theatrum,http://ancientworldonline.blogspot.com/2013/09/theatrum.html,"tag:blogger.com,1999:blog-116259103207720939.post-1580322747308679133"
Open Access Journal: Acropolis Restoration Service Newsletter,http://ancientworldonline.blogspot.com/2013/09/open-access-journal-acropolis.html,"tag:blogger.com,1999:blog-116259103207720939.post-6439936768566608344"
Open Access Journal: THIASOS: Rivista di archeologia e architettura antica - Journal of archaeology and ancient architecture,http://ancientworldonline.blogspot.com/2012/11/new-open-acces-journal-thiasos-journal.html,"tag:blogger.com,1999:blog-116259103207720939.post-1058209129414720994"
ADS e-archiving system,http://ancientworldonline.blogspot.com/2013/09/ads-e-archiving-system.html,"tag:blogger.com,1999:blog-116259103207720939.post-3513891340421520993"
Open Access Journal: Relegere: Studies in Religion and Reception,http://ancientworldonline.blogspot.com/2010/08/new-open-access-journal-relegere.html,"tag:blogger.com,1999:blog-116259103207720939.post-8102216834346168073"
6 Questions About Your Open Access Journal,http://ancientworldonline.blogspot.com/2013/09/6-questions-about-your-open-access.html,"tag:blogger.com,1999:blog-116259103207720939.post-3345194422614530584"
The American Institute of Iranian Studies Annual Newsletter,http://ancientworldonline.blogspot.com/2013/09/the-american-institute-of-iranian.html,"tag:blogger.com,1999:blog-116259103207720939.post-7550625783040926466"
Early Warnings: Digitized Chester Beatty papyri,http://ancientworldonline.blogspot.com/2013/09/early-warnings-didigitized-chester.html,"tag:blogger.com,1999:blog-116259103207720939.post-622819705894927425"
Open Access Journal: The Bible and Interpretation,http://ancientworldonline.blogspot.com/2010/07/open-access-journal-bible-and.html,"tag:blogger.com,1999:blog-116259103207720939.post-1587895464752645867"
Online Corpus of Attic Vase Inscriptions,http://ancientworldonline.blogspot.com/2009/09/corpus-of-attic-vase-inscriptions.html,"tag:blogger.com,1999:blog-116259103207720939.post-5593864602466438216"
List of Student Journals,http://ancientworldonline.blogspot.com/2013/09/list-of-student-journals.html,"tag:blogger.com,1999:blog-116259103207720939.post-6955582968619163526"
Open Access Journal: Pegasus,http://ancientworldonline.blogspot.com/2010/12/open-access-journal-pegasus.html,"tag:blogger.com,1999:blog-116259103207720939.post-2052519999866506417"
Targum Institute Online,http://ancientworldonline.blogspot.com/2013/09/targum-institute-online.html,"tag:blogger.com,1999:blog-116259103207720939.post-5833226034513220605"
Pelagios Announcement,http://ancientworldonline.blogspot.com/2013/09/pelagios-announcement.html,"tag:blogger.com,1999:blog-116259103207720939.post-8086758868116411448"
Digitized Corpus Inscriptionum Latinarum (CIL) at Arachne,http://ancientworldonline.blogspot.com/2012/01/coming-soon-from-arachne-digitized.html,"tag:blogger.com,1999:blog-116259103207720939.post-1880828352245886044"
Open Access Journal: Bulletin of Online Emendations to Papyri,http://ancientworldonline.blogspot.com/2012/02/new-open-access-journal-bulletin-of.html,"tag:blogger.com,1999:blog-116259103207720939.post-5159144466835026514"
Open Access Journal: Classical Studies at McGill,http://ancientworldonline.blogspot.com/2013/09/open-access-journal-classical-studies.html,"tag:blogger.com,1999:blog-116259103207720939.post-7265513926418568980"
Open Access Journal: Royal Asiatic Society of Bengal Reader,http://ancientworldonline.blogspot.com/2013/09/open-access-journal-royal-asiatic.html,"tag:blogger.com,1999:blog-116259103207720939.post-2097552938664037393"
Online Encyclopædia Iranica,http://ancientworldonline.blogspot.com/2010/04/open-access-reference-encyclopdia.html,"tag:blogger.com,1999:blog-116259103207720939.post-1732079950653443102"
Open Access Journal: Electronic Journal of Mithraic Studies,http://ancientworldonline.blogspot.com/2010/12/open-access-journal-electronic-journal.html,"tag:blogger.com,1999:blog-116259103207720939.post-3717710777229594755"
"Excavations at Zeugma, Conducted by Oxford University Edited by William Aylward The Packard Humanities Institute Los Altos, California 2013",http://ancientworldonline.blogspot.com/2013/09/excavations-at-zeugma-conducted-by.html,"tag:blogger.com,1999:blog-116259103207720939.post-7321314094692533839"
ABO: Annotated Books Online,http://ancientworldonline.blogspot.com/2013/09/abo-annotated-books-online.html,"tag:blogger.com,1999:blog-116259103207720939.post-8545200401984113316"
"Society of Assyriologists, Biblicists and Caucasiologists (SABC) Books Online",http://ancientworldonline.blogspot.com/2013/09/society-of-assyriologists-biblicists.html,"tag:blogger.com,1999:blog-116259103207720939.post-9118151907371111191"
Internet Archaeology E-Monograph Series,http://ancientworldonline.blogspot.com/2013/09/internet-archaeology-e-monograph-series.html,"tag:blogger.com,1999:blog-116259103207720939.post-8974651121339012952"
AMIR (Access to Mideast and Islamic Resources),http://ancientworldonline.blogspot.com/2010/12/amir-access-to-mideast-and-islamic.html,"tag:blogger.com,1999:blog-116259103207720939.post-3143574480251181829"
APAAME: Aerial Photography Archive for Archaeology in the Middle East,http://ancientworldonline.blogspot.com/2012/03/apaame-aerial-photography-archive-for.html,"tag:blogger.com,1999:blog-116259103207720939.post-783411143432019735"
Open Access Journal: Frankfurter elektronische Rundschau zur Altertumskunde (FeRA),http://ancientworldonline.blogspot.com/2010/01/frankfurter-elektronische-rundschau-zur.html,"tag:blogger.com,1999:blog-116259103207720939.post-4336365473426808545"
New Online from the Oriental Institute: OIMP 36. Our Work: Modern Jobs – Ancient Origins,http://ancientworldonline.blogspot.com/2013/09/new-online-from-oriental-institute-oimp.html,"tag:blogger.com,1999:blog-116259103207720939.post-1593684842275887750"
RINAP: The Royal Inscriptions of the Neo-Assyrian Period,http://ancientworldonline.blogspot.com/2011/07/royal-inscriptions-of-neo-assyrian.html,"tag:blogger.com,1999:blog-116259103207720939.post-2169046484818663657"
Europeana EAGLE Project: Digital Bridge to the Ancient World,http://ancientworldonline.blogspot.com/2013/09/europeana-eagle-project-digital-bridge.html,"tag:blogger.com,1999:blog-116259103207720939.post-5880321215635392704"
"Open Access Journal: RIIPAC: Revista sobre Patrimonio Cultural: Regulación, Propiedad intelectual e industrial",http://ancientworldonline.blogspot.com/2013/09/open-access-journal-riipac-revista.html,"tag:blogger.com,1999:blog-116259103207720939.post-178147971836858992"
"Open Access Book: Digital Humanities Pedagogy: Practices, Principles and Politics",http://ancientworldonline.blogspot.com/2013/09/open-access-book-digital-humanities.html,"tag:blogger.com,1999:blog-116259103207720939.post-136945710658489230"
Open Access Journal: Archivum Anatolicum,http://ancientworldonline.blogspot.com/2013/09/open-access-journal-archivum-anatolicum.html,"tag:blogger.com,1999:blog-116259103207720939.post-2890810951800579149"
Open Access Journal: Anadolu - Anatolia,http://ancientworldonline.blogspot.com/2013/09/open-access-journal-anadolu-anatolia.html,"tag:blogger.com,1999:blog-116259103207720939.post-2255068950558554465"
Aramaico: Una biblioteca sobre a língua e cultura aramaica,http://ancientworldonline.blogspot.com/2013/09/aramaico-una-biblioteca-sobre-lingua-e.html,"tag:blogger.com,1999:blog-116259103207720939.post-3974596959369162901"
State Archives of Assyria Online,http://ancientworldonline.blogspot.com/2010/07/state-archives-of-assyria-online-saao.html,"tag:blogger.com,1999:blog-116259103207720939.post-5228379313202117233"
EEF List of Digitized Egyptology Books,http://ancientworldonline.blogspot.com/2011/02/eef-list-of-digitized-egyptology-books.html,"tag:blogger.com,1999:blog-116259103207720939.post-7320382999003415061"
ΑΟΙΔΟΙ: Greek poetry from the Epics to Anacreontics,http://ancientworldonline.blogspot.com/2011/03/greek-poetry-from-epics-to-anacreontics.html,"tag:blogger.com,1999:blog-116259103207720939.post-5177537592731242017"
Open Access Journal: NTCS: Newsletter for Targumic and Cognate Studies,http://ancientworldonline.blogspot.com/2013/09/open-access-journal-newsletter-for.html,"tag:blogger.com,1999:blog-116259103207720939.post-3032614963604232442"
Antiquités du Bosphore Cimmérien (1854),http://ancientworldonline.blogspot.com/2013/09/antiquites-du-bosphore-cimmerien-1854.html,"tag:blogger.com,1999:blog-116259103207720939.post-1495546224836959937"
Open Access Journal: Orientalia Suecana,http://ancientworldonline.blogspot.com/2011/06/newly-open-access-journal-orientalia.html,"tag:blogger.com,1999:blog-116259103207720939.post-6320377649234759497"
Open Access Journal: Hey!Zeus! The Yale Undergraduate Journal of Classics,http://ancientworldonline.blogspot.com/2013/09/open-access-journal-heyzeus-yale.html,"tag:blogger.com,1999:blog-116259103207720939.post-8071892984589505512"
Open Access Journal: Archaiologikē ephēmeris,http://ancientworldonline.blogspot.com/2012/05/open-access-journal-archaiologike.html,"tag:blogger.com,1999:blog-116259103207720939.post-7739685993320600011"
QuarryScapes Atlas,http://ancientworldonline.blogspot.com/2013/09/quarryscapes-atlas.html,"tag:blogger.com,1999:blog-116259103207720939.post-7324390214317801618"
Open Access Journal: PUNICA FIDES,http://ancientworldonline.blogspot.com/2011/03/open-access-journal-punica-fides.html,"tag:blogger.com,1999:blog-116259103207720939.post-8833089894972725987"
Open Access Journal: Deltion of the Christian Archaeological Society (Deltion),http://ancientworldonline.blogspot.com/2012/02/newly-in-open-access-deltion-of.html,"tag:blogger.com,1999:blog-116259103207720939.post-7150152021406876386"
An absolute chronology for early Egypt using radiocarbon dating and Bayesian statistical modelling,http://ancientworldonline.blogspot.com/2013/09/an-absolute-chronology-for-early-egypt.html,"tag:blogger.com,1999:blog-116259103207720939.post-7217236966259607167"
"Associations, Synagogues, and Congregations website",http://ancientworldonline.blogspot.com/2013/05/associations-synagogues-and.html,"tag:blogger.com,1999:blog-116259103207720939.post-1794592584226851153"
Open Access Journal: Brown Classical Journal,http://ancientworldonline.blogspot.com/2013/09/open-access-journal-brown-classical.html,"tag:blogger.com,1999:blog-116259103207720939.post-5577348900414947619"
New Open Access Journal: Techne,http://ancientworldonline.blogspot.com/2013/09/new-open-access-journal-techne.html,"tag:blogger.com,1999:blog-116259103207720939.post-2749294292408884566"
News from Inscriptifact,http://ancientworldonline.blogspot.com/2013/09/news-from-inscriptifact.html,"tag:blogger.com,1999:blog-116259103207720939.post-8105624489754039321"
Open Access Publications: Centre for Black Sea Studies,http://ancientworldonline.blogspot.com/2009/07/open-access-publications-danish.html,"tag:blogger.com,1999:blog-116259103207720939.post-2797483784720017489"
Samian Research,http://ancientworldonline.blogspot.com/2013/09/samian-research.html,"tag:blogger.com,1999:blog-116259103207720939.post-9188228193087139792"
Epigraphischen Datenbank Heidelberg - Epigraphic Database Heidelberg (EDH),http://ancientworldonline.blogspot.com/2012/09/epigraphic-database-heidelberg-edh.html,"tag:blogger.com,1999:blog-116259103207720939.post-7813010385594992633"
Open Access Archaeological Reports: Tel Kabri,http://ancientworldonline.blogspot.com/2009/08/open-access-archgaeological-reports-tel.html,"tag:blogger.com,1999:blog-116259103207720939.post-466180306766797533"
Open Access Journal: Bulletin de l'Association Guillaum Budé,http://ancientworldonline.blogspot.com/2013/09/open-access-journal-bulletins-de.html,"tag:blogger.com,1999:blog-116259103207720939.post-1582488232425081359"
DICCIONARIO GRIEGO-ESPAÑOL Canon Lists of editions and abbreviations,http://ancientworldonline.blogspot.com/2013/09/diccionario-griego-espanol-canon-lists.html,"tag:blogger.com,1999:blog-116259103207720939.post-1106521641675755269"
Open Access Journal: Oxford School of Archaeology Annual Report,http://ancientworldonline.blogspot.com/2013/09/open-access-journal-oxford-school-of.html,"tag:blogger.com,1999:blog-116259103207720939.post-7836528122036127736"
Open Access Journal: Archéopages,http://ancientworldonline.blogspot.com/2013/09/open-access-journal-archeopages.html,"tag:blogger.com,1999:blog-116259103207720939.post-2221337306484005741"
Delta Survey Workshop papers online,http://ancientworldonline.blogspot.com/2013/09/delta-survey-workshop-papers-online.html,"tag:blogger.com,1999:blog-116259103207720939.post-2989017288452618252"
"Open Access Journal: Greek, Roman, and Byzantine Studies",http://ancientworldonline.blogspot.com/2011/04/open-access-journal-greek-roman-and.html,"tag:blogger.com,1999:blog-116259103207720939.post-3136597624713251768"
Monographs: Collana della Rivista di Diritto Romano Online,http://ancientworldonline.blogspot.com/2013/09/monographs-collana-della-rivista-di.html,"tag:blogger.com,1999:blog-116259103207720939.post-309168326397231219"
Open Access Journal: Romula: Arqueología antigua y medieval,http://ancientworldonline.blogspot.com/2013/09/open-access-journal-romula-arqueologia.html,"tag:blogger.com,1999:blog-116259103207720939.post-5187755749097320816"
"New Open Access Journal: Erga-Logoi: Rivista di storia, letteratura, diritto e culture dell'antichità",http://ancientworldonline.blogspot.com/2013/09/new-open-access-journal-erga-logoi.html,"tag:blogger.com,1999:blog-116259103207720939.post-6235055472336167996"
Open Access Journal: Retiarius: Archivum Recentioris Latinitatis,http://ancientworldonline.blogspot.com/2013/08/open-access-journal-retiarius-archivum.html,"tag:blogger.com,1999:blog-116259103207720939.post-4060120825464308819"
British Museum Online Research Catalogues,http://ancientworldonline.blogspot.com/2009/02/british-museum-online-research.html,"tag:blogger.com,1999:blog-116259103207720939.post-3717198372905661297"
The SBL's International Cooperation Initiative Program (ICI),http://ancientworldonline.blogspot.com/2009/03/sbls-international-cooperation.html,"tag:blogger.com,1999:blog-116259103207720939.post-1262955367985992358"
Information Fluency Workshop: Center for Hellenic Studies,http://ancientworldonline.blogspot.com/2013/08/information-fluency-workshop-center-for.html,"tag:blogger.com,1999:blog-116259103207720939.post-592137184627387402"
Open Access Journal: VATES,http://ancientworldonline.blogspot.com/2011/08/open-access-journal-vates.html,"tag:blogger.com,1999:blog-116259103207720939.post-3521855137693109611"
Open Access Paleoanthropology Dissertations,http://ancientworldonline.blogspot.com/2010/01/open-access-paleoanthropology.html,"tag:blogger.com,1999:blog-116259103207720939.post-3029520076253638769"
Open Access Journal: Iris: Journal of the Classical Association of Victoria,http://ancientworldonline.blogspot.com/2011/08/open-access-journal-iris-journal-of.html,"tag:blogger.com,1999:blog-116259103207720939.post-5806466176909480203"
Textkit: to help you learn Ancient Greek and Latin,http://ancientworldonline.blogspot.com/2013/08/textkit-to-help-you-learn-ancient-greek.html,"tag:blogger.com,1999:blog-116259103207720939.post-837386773766905832"
Open Access Journal: Les Annales Archeologiques Arabes Syriennes (AAAS) [Recent volumes],http://ancientworldonline.blogspot.com/2012/02/open-access-journal-les-annales.html,"tag:blogger.com,1999:blog-116259103207720939.post-6605095639619178764"
Open Access Journals: The Ancient World in Catalonia,http://ancientworldonline.blogspot.com/2009/07/open-access-journals-ancient-world-in.html,"tag:blogger.com,1999:blog-116259103207720939.post-6503411771830750036"
Open Access Journal: Hesperia,http://ancientworldonline.blogspot.com/2013/08/open-access-journal-hesperia.html,"tag:blogger.com,1999:blog-116259103207720939.post-8746468347312272582"
Ancient Egypt in Film,http://ancientworldonline.blogspot.com/2010/08/ancient-egypt-in-film.html,"tag:blogger.com,1999:blog-116259103207720939.post-2170546267912810197"
Online Internationale Keilschriftbibliographie (KeiBi),http://ancientworldonline.blogspot.com/2012/03/online-keilschrift-bibliographie.html,"tag:blogger.com,1999:blog-116259103207720939.post-6764483594196048423"
Administrative - Statistics and More,http://ancientworldonline.blogspot.com/2013/08/asministrative-statistics-and-more.html,"tag:blogger.com,1999:blog-116259103207720939.post-1434914199902870610"
Open Access Journal: Nubian Letters,http://ancientworldonline.blogspot.com/2013/08/open-access-journal-nubian-letters.html,"tag:blogger.com,1999:blog-116259103207720939.post-6654592394516027255"
Mandaean Resources Online,http://ancientworldonline.blogspot.com/2013/08/mandaean-resources-online.html,"tag:blogger.com,1999:blog-116259103207720939.post-5630693403414980665"
Open Access Journal: Σχολή,http://ancientworldonline.blogspot.com/2010/03/open-access-journal.html,"tag:blogger.com,1999:blog-116259103207720939.post-1159153499079221018"
Open Access Journal: The Babylonian and Oriental Record,http://ancientworldonline.blogspot.com/2013/08/open-access-journal-babylonian-and.html,"tag:blogger.com,1999:blog-116259103207720939.post-4359521241765160773"
Open Access Journal: Nouvelles de Jérusalem,http://ancientworldonline.blogspot.com/2010/03/open-access-journal-nouvelles-de.html,"tag:blogger.com,1999:blog-116259103207720939.post-4405704380127378727"
Open Access Journal: Aphrodisias Newsletter,http://ancientworldonline.blogspot.com/2010/05/open-access-journal-aphrodisias.html,"tag:blogger.com,1999:blog-116259103207720939.post-3616326825722972692"
Open Access Book: Neue Inschriften von Olympia,http://ancientworldonline.blogspot.com/2013/08/open-access-book-neue-inschriften-von.html,"tag:blogger.com,1999:blog-116259103207720939.post-2851450652970679881"
Online Thesaurus Linguae Graecae Canon of Greek Authors and Works,http://ancientworldonline.blogspot.com/2009/07/online-canon-of-greek-authors-and-works.html,"tag:blogger.com,1999:blog-116259103207720939.post-348083322835423227"
Open Access Journal: Alétheia - Revista de estudos sobre Antigüidade e Medievo,http://ancientworldonline.blogspot.com/2011/05/open-access-journal-aletheia-revista-de.html,"tag:blogger.com,1999:blog-116259103207720939.post-180231614034105678"
Open Access Journal: Boletín de Arqueología Experimental (BAEX),http://ancientworldonline.blogspot.com/2012/02/open-access-journal-boletin-de.html,"tag:blogger.com,1999:blog-116259103207720939.post-2707452638746613688"
Middle Euphrates Digital Archive Online,http://ancientworldonline.blogspot.com/2011/10/middle-euphrates-digital-archive-online.html,"tag:blogger.com,1999:blog-116259103207720939.post-8971708818501090978"
Hellenic Society YouTube Channel,http://ancientworldonline.blogspot.com/2013/08/hellenic-society-youtube-channel.html,"tag:blogger.com,1999:blog-116259103207720939.post-3854366896421161655"
"Open Access Journal: Archaeological Survey of Nubia, Bulletin",http://ancientworldonline.blogspot.com/2013/08/open-access-journal-archaeological.html,"tag:blogger.com,1999:blog-116259103207720939.post-4541064545201982117"
Open Access Journal: Mār Šiprim: Newsletter of the International Association for Assyriology (IAA),http://ancientworldonline.blogspot.com/2013/01/new-open-access-journal-mar-siprim.html,"tag:blogger.com,1999:blog-116259103207720939.post-407196172972677043"
demo.fragmentarytexts.org,http://ancientworldonline.blogspot.com/2013/08/demofragmentarytextsorg.html,"tag:blogger.com,1999:blog-116259103207720939.post-8918038075477966850"
A Visual Explorer for the Language of Greek Tragedy,http://ancientworldonline.blogspot.com/2013/08/a-visual-explorer-for-language-of-greek.html,"tag:blogger.com,1999:blog-116259103207720939.post-5187600434676636615"
Classical Latin Texts: A Resource Prepared by The Packard Humanities Institute,http://ancientworldonline.blogspot.com/2011/09/classical-latin-texts-online.html,"tag:blogger.com,1999:blog-116259103207720939.post-8525570740359999420"
The Helsinki Atlas of the Near East in the Neo-Assyrian Period Online,http://ancientworldonline.blogspot.com/2013/08/the-helsinki-atlas-of-near-east-in-neo.html,"tag:blogger.com,1999:blog-116259103207720939.post-7791817178105202394"
